Title;Artist;Year;Duo;Explicit;"Date Added";Styles
"In Christ Alone";"Adrienne Liesching";2003;1;0;2011-05-30;"Christian,Duet,Soft rock"
"Alejate De Mi";Camila;2010;1;0;2011-11-21;Pop,Duet,Latin
Everyday;"James Taylor";1985;0;0;2013-05-28;"Pop,Rock 'n Roll"
"Nouveaux horizons";"Mélissa Nkonda";2011;0;0;2013-05-22;"French pop"
"Get Up! (Before The Night Is Over)";Technotronic;1991;0;0;2011-11-16;Electro,Dance
"The Baby";"Blake Shelton";2003;0;0;2012-09-16;Country
"I Saw The Light";"Derek Ryan";2010;0;0;2014-02-05;Country,Christian
Heartland;"George Strait";1992;0;0;2015-08-18;"Country,Rock,TV & movie soundtrack"
"Johnny, Johnny";"Jeanne Mas";1985;0;0;2011-09-23;"French pop,80s"
"Bang bang";Sheila;1966;0;0;2012-12-20;"French pop"
"You Make Me Feel Like Dancing";"Leo Sayer";1976;0;0;2012-09-02;Disco
"Papa, Can You Hear Me?";Glee;2010;0;0;2011-05-30;"TV & movie soundtrack,Musical"
Commitment;"LeAnn Rimes";1998;0;0;2015-07-29;Country
"Que je t'aime (Live Bercy Born Rocker Tour 2013)";"Johnny Hallyday";2013;0;0;2014-07-23;"French pop,Love"
"A felicidade";"Antonio Carlos Jobim";1959;0;0;2012-08-09;"Latin,Jazz,TV & movie soundtrack"
"Too Much Too Young";"The Specials";1979;0;0;2014-09-15;Ska,Punk/Grunge,Rock
"Mi princesa";"David Bisbal";2010;0;0;2011-05-30;Love,Pop,Latin
"Good Day Sunshine";"The Beatles";1966;0;0;2011-05-31;Rock,Pop
"Feeling Good (Live)";"Michael Bublé";2005;0;0;2011-05-30;Jazz
"The Rainbow In Glenfarne";"Nathan Carter";2011;0;0;2015-03-14;Country
"Ivan, Boris et moi";"Marie Laforêt";1968;0;0;2011-05-30;"French pop"
"Lion In The Morning Sun";"Will And The People";2010;0;0;2012-11-07;Ska,Reggae
"I Was Born To Love You";"Freddie Mercury";1985;0;0;2011-05-30;Pop,Rock
"Many Rivers To Cross";"Jimmy Cliff";1969;0;0;2012-01-18;"Soft rock"
"Eensy Weensy Spider";"Children's Chorus";2001;0;0;2011-07-24;Kids
Burn;"Jo Dee Messina";1956;0;0;2012-10-10;Country
"A Little Bitty Tear";"Burl Ives";1962;0;0;2011-05-31;Pop,Oldies
"Dov'e L'Amore";Cher;1998;0;0;2014-05-07;Pop,Dance,Latin
"Your Love Is My Drug";Kesha;2010;0;0;2011-05-30;Pop,Dance,Electro
Mathilde;"Jacques Brel";1964;0;0;2013-02-25;"French pop"
Changes;"Faul & Wad Ad";2013;0;0;2014-07-17;Dance,Electro
"C'est chelou";Zaho;2008;0;0;2012-08-22;R&B
"Wine After Whiskey";"Carrie Underwood";2012;0;0;2012-06-23;Country
"Mary In The Morning";"Elvis Presley";1970;0;0;2012-10-15;Oldies,Rock
"Driver's Seat";"Sniff 'n' the Tears";1978;0;0;2012-06-29;Rock,Pop
"Til I Can Make It On My Own";"Martina McBride";1998;0;0;2011-10-11;"Soft rock,Country"
"You Need Me, I Don't Need You";"Ed Sheeran";2011;0;0;2014-11-17;Soul,Folk
Breathless;"Corinne Bailey Rae";2007;0;0;2011-05-31;Soul
"Auf der Suche nach mir";"Helene Fischer";2013;0;0;2014-03-13;Schlager
"Everytime You Lie";"Demi Lovato";2009;0;0;2011-05-30;Pop
"Stay Stay Stay";"Taylor Swift";2012;0;0;2013-01-07;Pop,Rock
"Sgt. Pepper's Lonely Hearts Club Band";"The Beatles";1967;0;0;2012-01-24;Rock
"I Said I Love You";"Raul Malo";2001;0;0;2012-07-15;Latin,Country,Pop
"A Marshmallow World";"Dean Martin";1966;0;0;2012-11-06;Christmas,Oldies
"I Don't Want To Wait";"Paula Cole";1996;0;0;2011-05-31;Pop,Rock
"Une nuit sur son épaule";"Marc Lavoine";1995;1;0;2014-07-07;"French pop,Duet"
"The Town I Loved So Well";"Nathan Carter";2011;0;0;2013-09-10;Country,Celtic,Pop,Folk
"(If Loving You Is Wrong) I Don't Want To Be Right";"Luther Ingram";1972;0;0;2014-10-14;Soul
"You Can't Make Old Friends";"Kenny Rogers";2013;1;0;2014-01-16;Country,Love,Duet
"Don't Forget To Remember Me";"Carrie Underwood";2005;0;0;2011-05-31;Country
"Don't Ya";"Brett Eldredge";2012;0;0;2013-11-06;Country
"You Got It";"Bonnie Raitt";1989;0;0;2013-02-27;"Soft rock,Country"
"Hold It Against Me";"Britney Spears";2011;0;0;2011-05-30;Dance,Pop
"Blame It On Me";"Chrisette Michele";2009;0;0;2011-05-30;R&B,Soul
"Young Forever";Jay-Z;2009;0;0;2011-05-30;Rap,Pop
"Smalltown Boy";"Jimmy Somerville";1984;0;0;2014-07-30;80s
Leuchtturm;Nena;1983;0;0;2014-08-24;80s
"Waiting For Superman";"Chris Daughtry";2013;0;0;2014-02-13;Pop,Rock
"Wake Up Alone";"Amy Winehouse";2008;0;0;2011-08-08;Soul,Jazz
"Just A Little Bit Of Your Heart";"Ariana Grande";2014;0;0;2014-09-29;Pop
"I Wish You Love";"Rod Stewart";2005;0;0;2011-05-30;Jazz
"The Frim-Fram Sauce";"Diana Krall";1993;0;0;2011-05-31;Jazz
"La Mamma";"Isabelle Boulay";2002;0;0;2011-08-29;"French pop"
"Take Your Time (Do It Right)";"The S.O.S. Band";1980;0;0;2014-11-12;Disco,Funk
"When I Close My Eyes";"Kenny Chesney";1996;0;0;2011-10-03;Country
"For Me And My Gal";"Dixieland Boys";1917;0;0;2011-11-16;Jazz,Oldies
"Can't Help Falling In Love With You";"Harry Connick Jr.";2009;0;0;2013-10-17;Pop,Soul
Happy;"Leona Lewis";2009;0;0;2011-05-31;Pop,Soul
"Summer, Highland Falls";"Billy Joel";1976;0;0;2011-08-24;Pop,Rock
"Rock This Party (Everybody Dance Now)";"Bob Sinclar";2006;0;1;2013-01-04;Electro
"Oh, Luister toch";"Ferry De Lits";2009;0;0;2012-11-16;Schlager
"I'm In The Mood For Love";"Louis Prima";1953;0;0;2013-02-26;Oldies,Jazz
"My Heart Can't Tell You No";"Sara Evans";2011;0;0;2011-11-25;Country
"Insane In The Brain";"Cypress Hill";1993;0;0;2012-01-25;Rap
"Theme From Rocky (Gonna Fly Now)";"Bill Conti";1976;0;0;2011-07-24;"TV & movie soundtrack"
Fallen;"Lauren Wood";1989;0;0;2011-06-30;"Pop,Soft rock"
"The Look Of Love";"Vic Damone";1967;0;0;2011-05-30;"Soft rock,Pop,Oldies"
"Everything Is Beautiful";"Ray Stevens";1970;0;0;2011-05-31;Pop,Christian
Masterpiece;"Atlantic Starr";1991;0;0;2012-02-07;Love,Soul
"Open Your Eyes";"Guano Apes";1997;0;0;2012-12-28;Alternative,Hard/Metal,Rock
"Non, je ne regrette rien";Olympe;2013;0;0;2013-10-08;"French pop"
"Moon River";"The Overtones";2013;0;0;2014-05-26;Love,Oldies
"My Kind Of Girl";"Matt Monro";1961;0;0;2013-04-07;Jazz,Oldies
"Je veux le monde";"1789, Les Amants de la Bastille";2012;0;0;2015-06-25;"Musical,French pop"
Billionaire;Glee;2010;0;0;2011-05-31;"TV & movie soundtrack,Reggae,Pop,Rap"
"I Saw Mommy Kissing Santa Claus";"The Ronettes";1963;0;0;2011-09-23;Christmas,Oldies
"You Lie";"The Band Perry";2011;0;0;2012-02-09;Country
"I Melt";"Rascal Flatts";2002;0;0;2011-11-19;Country
"If You Wanna Get To Heaven";"Ozark Mountain Daredevils";1973;0;0;2011-05-30;Rock
"Digital Love";"Daft Punk";2001;0;0;2015-01-21;Electro
"Bleeding Love";"The Baseballs";2009;0;0;2011-05-30;"Rock 'n Roll"
"Silver Bells";"Michael Bublé";2011;0;0;2011-11-19;Christmas,Gospel,Jazz
Handlebars;"The Flobots";2008;0;0;2011-12-18;Rap,Rock
Alright;Supergrass;1995;0;0;2012-02-22;Pop,Rock,Alternative
"Play With Fire";"The Rolling Stones";1965;0;0;2011-12-18;Rock
"You're Gonna Miss Me When I'm Gone";"Brooks & Dunn";1990;0;0;2014-08-19;Country
Threshold;"Sex Bob-omb";2010;0;0;2013-07-03;"Rock,Alternative,TV & movie soundtrack"
"Out Of The Blue";"Johnny Reid";2007;0;0;2011-12-04;Country,Soul
Superstar;"Jesus Christ Superstar";1970;0;0;2014-09-29;"Musical,TV & movie soundtrack,Rock"
Summertime;"Sex Bob-omb";2010;0;0;2013-06-03;"TV & movie soundtrack,Rock,Alternative"
"Time After Time";"Frank Sinatra";1947;0;0;2011-05-31;Oldies
"Devil Gate Drive";"Suzi Quatro";1974;0;0;2015-02-24;Pop,Rock,Blues
"Un'Emozione Per Sempre";"Eros Ramazzotti";2003;0;0;2014-08-24;"Pop,Soft rock"
"Don't Believe A Word";"Thin Lizzy";1976;0;0;2014-02-17;Rock
"Perfect Day";"Lady Antebellum";2010;0;0;2011-05-30;Country
"I Can't Help Myself";"The Kelly Family";1996;0;0;2014-12-12;"Love,Soft rock"
Julia;"The Beatles";1968;0;0;2015-04-16;Folk
"Why Do Fools Fall In Love";"Frankie Lymon";1956;0;0;2011-05-30;Oldies,Pop
"Downbound Train";"Bruce Springsteen";1984;0;0;2011-12-06;Rock
"No One To Depend On";Santana;1972;0;0;2015-07-01;Rock,Latin
"The Wind";"Zac Brown Band";2012;0;0;2012-08-20;Country
Nina;"Michael Wendler";2008;0;0;2012-02-22;Schlager,Dance
"Peroxide Swing";"Michael Bublé";2003;0;0;2011-05-30;Jazz
"Like A G6";"Far East Movement";2010;0;0;2013-07-24;Electro,Dance
"Little Sister";"Ry Cooder";1979;0;0;2014-01-26;"Rock 'n Roll"
"Slave To The Rhythm";"Grace Jones";1985;0;0;2014-09-15;Soul,Funk,80s
"Tu quieres volver";"The Gipsy Kings";1988;0;0;2013-07-31;Latin
"You Can't Do That";"The Beatles";1964;0;0;2011-05-30;"Rock 'n Roll,Rock"
"Alabama Song";"The Doors";1966;0;0;2011-05-31;Rock
"Friday On My Mind";"The Easybeats";1967;0;0;2011-11-30;Rock
"Seventy Six Trombones";"The Music Man";1957;0;0;2011-09-22;Musical
"What Is Love 2k9";Haddaway;2009;0;0;2015-07-28;Dance,Electro
"Black Sheep";"John Anderson";1983;0;0;2011-05-31;Country
"Those Magic Changes";Grease;1978;0;0;2011-06-28;"Oldies,Rock 'n Roll,TV & movie soundtrack,Musical"
Amaranth;Nightwish;2007;0;0;2011-05-31;Hard/Metal
"Life Support";"Sam Smith";2014;0;0;2014-12-10;Pop,R&B,Electro
"Alone With You";"Jake Owen";2011;0;0;2013-03-08;Country
"Don't You Wish It Was True";"John Fogerty";2007;0;0;2011-05-31;Country
"Two Occasions";"The Deele";1987;0;0;2011-05-30;"Soft rock,R&B"
"Sommernacht in Rom";"G. G. Anderson";1985;0;0;2013-07-03;Schlager
"I Need You";"Tim McGraw";2007;0;0;2013-12-03;"Soft rock"
"When You Walk In The Room";"Paul Carrack";1987;0;0;2012-06-08;Rock,Pop
"Consider Me Gone";"Reba McEntire";2009;0;0;2011-05-30;Country
"One More Try";"Timmy T.";1990;0;0;2012-02-22;Love
"Treat Her Like A Lady";"Cornelius Brothers & Sister Rose";1972;0;0;2011-08-16;Funk,Soul
Amami;"Emma Marrone";2013;0;0;2013-07-18;Pop,Rock
"You Wear It Well";"Rod Stewart";1972;0;0;2012-02-09;Rock
"Chitty Chitty Bang Bang";"Chitty Chitty Bang Bang";1968;0;0;2011-05-31;"TV & movie soundtrack,Kids"
"Mieux qu'ici-bas";"Isabelle Boulay";2001;0;0;2012-08-29;"French pop"
Taxi;"Harry Chapin";1972;0;0;2011-08-29;Folk
"Stranger In My House";"Ronnie Milsap";1983;0;0;2011-12-27;80s,Rock
"Dem Bones, Dry Bones";"1970s Standards";1971;0;0;2011-05-31;Country,Folk
"Hard Hearted Hannah";"Stacey Kent";2007;0;0;2012-10-15;Jazz
"Cupid's Got A Shotgun";"Carrie Underwood";2012;0;0;2012-06-25;Country
"Contigo aprendi";"Armando Manzanero";1987;0;0;2014-08-13;Love,Latin
"Ev'ry Time We Say Goodbye";"Sarah Vaughan";1961;0;0;2015-07-12;Jazz,Soul,Love,Oldies
Camouflage;"Brad Paisley";2011;0;0;2012-03-05;Country
"Put Your Lights On";Santana;1999;0;0;2012-02-09;Rock,Latin
"My Way";"Limp Bizkit";2001;0;0;2012-01-22;"Rock,TV & movie soundtrack"
"Living In Fast Forward";"Kenny Chesney";2005;0;0;2012-07-25;Country
"Funny Honey";"Chicago (The Musical)";1975;0;0;2011-05-31;Musical
"Town Without Pity";"Gene Pitney";1963;0;0;2011-12-18;Pop
"This Year's Love";"David Gray";1999;0;0;2012-09-26;"Folk,Soft rock,TV & movie soundtrack"
"Wrapped Around Your Finger";"The Police";1983;0;0;2014-04-07;Pop,Rock
Glass;"Thompson Square";2012;0;0;2012-08-16;Country
"I Love The Lord";"Mahalia Jackson";1958;0;0;2011-05-30;Gospel,Christian
"Running Up That Hill";"Kate Bush";1985;0;0;2012-09-26;80s,Rock
Free;Rudimental;2013;0;0;2014-03-31;Soul
"But I Do Love You";"LeAnn Rimes";2000;0;0;2007-09-13;Country
"Close Your Eyes";"Stacey Kent";1997;0;0;2011-05-31;Jazz
"Fleur de Paris";"Maurice Chevalier";1945;0;0;2012-10-18;"French pop,Oldies"
"Marchand de cailloux";Renaud;1991;0;0;2012-07-21;"French pop"
"Breaking The Girl";"Red Hot Chili Peppers";1992;0;0;2015-02-24;Rock,Alternative
"Wake Up Little Suzy";"Simon & Garfunkel";1982;0;0;2013-07-13;"Folk,Soft rock"
"Mi Tierra (live)";"Gloria Estefan";1990;1;0;2011-05-30;Latin,Duet
"Taking A Chance On Love";"Jane Monheit";2004;0;0;2013-03-29;Jazz
Agadoo;"Black Lace";1984;0;0;2011-05-31;Pop,Zouk/Creole
"Je rêve";"Grégory Lemarchal";2009;0;0;2013-01-24;"French pop"
DNA;"Little Mix";2012;0;0;2012-12-20;"Pop,Electro,Teen pop"
"Ruby Baby";Dion;1963;0;0;2011-05-31;"Rock 'n Roll,Oldies"
"Anniversary Waltz (Part 1)";"Status Quo";1990;0;0;2011-05-30;"Rock 'n Roll,Rock"
"These Four Walls";"Little Mix";2013;0;0;2014-01-18;"Teen pop,Pop"
"Find Out Who Your Friends Are";"Tracy Lawrence";2006;0;0;2011-05-30;Country
"Little Yellow Blanket";"Dean Brody";2011;0;0;2012-09-17;Country
"Will It Go Round In Circles";"Billy Preston";1973;0;0;2011-10-29;Funk,Soul
"Rave On";"Cliff Richard";2013;0;0;2014-03-16;"Rock 'n Roll,Pop,Oldies"
"Radar Love";"White Lion";1989;0;0;2011-11-20;Hard/Metal,Rock
"Hey Jude";"Elvis Presley";1972;0;0;2007-06-26;Oldies,Love
"Down The Road I Go";"Don Williams";1974;0;0;2014-10-07;Country
"My Heart Belongs To Daddy";"Ella Fitzgerald";1955;0;0;2011-08-23;Oldies,Jazz
"Big Girl (You Are Beautiful)";Mika;2007;0;0;2007-11-23;Pop
"Brighter Than Sunshine";Aqualung;2003;0;0;2011-05-31;"TV & movie soundtrack,Rock"
"Shame On The Moon";"Bob Seger";1982;0;0;2013-06-05;Country,Pop
"Une chanson italienne";"Alain Morisod";1984;0;0;2012-11-26;"French pop"
"Don't Think I Can't Love You";"Jake Owen";2009;0;0;2011-05-31;Country
"All Too Well";"Taylor Swift";2012;0;0;2012-12-10;Pop
"Try A Little Love";"Oscar Harris";1970;0;0;2012-12-16;Love,Pop
"The Other Woman";"Ray Parker Jr.";1982;0;0;2011-12-27;Pop,Rock
"Living In America";"James Brown";1985;0;0;2011-08-22;Funk,Pop
"Sweet Like Cola";"Lou Bega";2010;0;0;2011-05-31;Pop
"Vie violence";"Claude Nougaro";1987;0;0;2013-07-11;"French pop,Jazz,Latin"
"Tell Me On A Sunday";"Song And Dance";1982;0;0;2012-09-26;"Musical,TV & movie soundtrack"
Betrayed;"The Producers";2001;0;0;2013-07-30;"Musical,TV & movie soundtrack"
"Weil Ich Dich Liebe";"Marius Müller-Westernhagen";1989;0;0;2014-08-24;"Soft rock,Schlager"
Sorrow;"Mort Shuman";1976;0;0;2011-12-26;"Pop,Soft rock,TV & movie soundtrack"
"You've Really Got A Hold On Me";"Mickey Gilley";1983;0;0;2011-05-31;Country,Love
"Another Op'nin', Another Show";Smash;2012;0;0;2012-08-11;"TV & movie soundtrack,Musical,Pop"
"La panne d'essence";"Sylvie Vartan";1961;0;0;2013-07-25;"French pop"
L'orange;"Gilbert Bécaud";1964;0;0;2012-11-16;"French pop,Oldies"
"Shadow Boxer";"The Angels";1979;0;0;2014-07-15;Rock,Hard/Metal
"Moody's Mood";"George Benson";1983;1;0;2011-05-30;Soul,Jazz,Duet
"Extraordinary Merry Christmas";Glee;2011;1;0;2014-11-04;"Christmas,TV & movie soundtrack,Pop,Duet"
"Mas que nada";Nossa;2012;0;0;2012-09-19;Latin,Pop,Dance
"Sweet Fanta Diallo";"Alpha Blondy";1987;0;0;2015-06-22;Reggae,Pop
"The Storms Of Life";"Randy Travis";1986;0;0;2012-07-16;Country
"The Remedy (I Won't Worry)";"Jason Mraz";2002;0;0;2011-10-03;Pop,Rock
"Dès que le printemps revient";"Hugues Aufray";1964;0;0;2012-05-03;"French pop,Folk"
"Sign Of The Gypsy Queen";"April Wine";1981;0;0;2014-07-26;Hard/Metal,Rock
"You're A Friend Of Mine";"Jackson Browne";1985;1;0;2011-05-30;Pop,Duet,Rock
"Gö, du bleibst heut nacht bei mir";STS;1985;0;0;2011-09-21;Rock,Folk
"Quand Jimmy dit";"Patricia Kaas";1987;0;0;2011-05-31;"French pop"
"Meet In The Middle";"Diamond Rio";1991;0;0;2013-05-20;Country
"You Had Me From Hello";"Kenny Chesney";1999;0;0;2011-05-31;Country
"If I Needed Someone";"The Beatles";1965;0;0;2011-05-30;Rock,Folk
"Ex-fan des sixties";"Jane Birkin";1973;0;0;2013-10-08;"French pop"
"Le locomotion";"Sylvie Vartan";1962;0;0;2013-07-01;"French pop,Rock 'n Roll,Oldies"
"Pennsylvania Polka";"Polka Forever";1981;0;0;2011-10-08;Traditionnal
"Shoot The Moon";"Norah Jones";2002;0;0;2013-01-11;Soul,Pop
"Ah vous dirais-je maman";"Mozart l'opéra rock";2009;0;0;2011-05-31;"Musical,French pop,Classical"
"The Best Day";"Taylor Swift";2008;0;0;2011-05-31;"Soft rock,Country,Folk"
Electricity;"Elton John";2005;0;0;2015-02-18;Pop,Musical
"Quiet Nights";"Diana Krall";2009;0;0;2011-05-31;Jazz,Love
"A Steel Guitar And A Glass Of Wine";"Paul Anka";1962;0;0;2013-02-27;Pop
"Murder She Wrote";"Chaka Demus & Pliers";1994;0;0;2013-12-03;Reggae,Rap
"Dog River Blues";"Alan Jackson";1990;0;0;2013-04-09;Country
"And I Am Telling You I'm Not Going";Glee;2009;0;0;2011-05-30;"TV & movie soundtrack,Pop"
"What You Want";Mase;1998;0;0;2013-12-03;R&B,Rap
Bawitdaba;"Kid Rock";2000;0;0;2012-03-05;Hard/Metal
Anna;Toto;1988;0;0;2012-08-12;"Pop,Soft rock"
"Be My Baby";"Ariana Grande";2014;0;0;2014-09-30;"Pop,Teen pop,R&B"
"Est-ce par hasard ?";Dave;1977;0;0;2013-10-08;"French pop"
"You're The Top";"1930s Standards";1936;0;0;2011-09-18;Jazz
"One Vision";Queen;1985;0;0;2011-05-31;Rock
Parachute;"Cheryl Cole";2010;0;0;2011-05-31;R&B,Pop
"Be Like That";"3 Doors Down";2000;0;0;2011-10-08;Pop,Rock
"It's Only Rock And Roll";"Emmylou Harris";1983;0;0;2011-05-30;Country,Folk
"Where I Wanna Be";"Donell Jones";2000;0;0;2011-05-31;Soul,R&B
"I'd Love You To Want Me";"2 Shy";1996;0;0;2012-03-16;Pop
"I Like It";"Enrique Iglesias";2010;0;0;2011-05-30;Electro,Pop,Dance
"You're My Best Friend";"Mike Denver";2012;0;0;2014-02-20;Country
Freewill;Rush;1980;0;0;2012-09-24;Hard/Metal,Rock,Alternative
"Dancing In The Moonlight";"Thin Lizzy";1977;0;0;2011-05-30;Pop,Rock
"La samba brésilienne";"Luis Mariano";1955;0;0;2013-09-16;"Oldies,Latin,French pop,TV & movie soundtrack,Musical"
"Oh Well";"Fleetwood Mac";1969;0;0;2011-12-27;Rock
Friday;"Rebecca Black";2011;0;0;2011-05-30;"Teen pop"
"Agua De Beber";"Al Jarreau";1976;0;0;2011-05-31;Jazz
"Tough Lover";"Etta James";1956;0;0;2013-10-26;Blues,Jazz,Soul,Oldies
"Gegen die Strömung";"Udo Lindenberg";1981;0;0;2013-04-09;"Soft rock"
Blonde;"Bridgit Mendler";2012;0;0;2013-04-05;Pop
"Georgia On My Mind";"Michael Bolton";1989;0;0;2007-07-31;"Soft rock,Jazz"
"The Drinking Song";"Bob & Tom";1989;0;1;2013-07-16;Country,Humour
"Ain't Nobody";"Diana King";1995;0;0;2013-07-01;R&B,Soul
"Do Nothing 'Till You Hear From Me";"Robbie Williams";2001;0;0;2013-12-22;Jazz,Pop
"All Of The Lights";"Kanye West";2011;0;0;2011-05-31;Rap,R&B
"L'ami intime";Grégoire;2008;0;0;2011-10-13;"French pop"
"This Land Is Your Land";"The Weavers";1951;0;0;2012-01-18;Country
"Especially for You";"Kylie Minogue";1988;1;0;2011-05-31;Pop,Duet,80s,Love
"Keep It Gay";"The Producers";2001;0;0;2013-09-12;"Musical,TV & movie soundtrack"
"Echame A Mí La Culpa";"Luis Miguel";2004;0;0;2011-12-10;Latin,World/Folk
"The Rising";"Bruce Springsteen";2002;0;0;2015-03-25;Pop,Rock
"Peel Me A Grape";"Diana Krall";1999;0;0;2011-05-31;Love,Jazz
"Iko Iko";"The Dixie Cups";1989;0;0;2011-05-30;Pop,World/Folk
Goodbye;"Miley Cyrus";2008;0;0;2011-05-30;"Teen pop,Soft rock"
"Respect Yourself";"Bruce Willis";1987;0;0;2011-06-01;Pop,Soul,80s
"See You Again";"Miley Cyrus";2007;0;0;2008-04-25;"Teen pop"
"Navidad, Navidad";"Christmas Carol";1857;0;0;2011-11-28;Christmas,Traditionnal
"The Entertainer";"Billy Joel";1975;0;0;2012-03-05;Rock
"I'm Not That Girl";Wicked;2003;0;0;2013-01-28;Musical
Amarillo;"Alan Jackson";1999;0;0;2012-07-15;Country
"Hoofd, schouders, knie en teen";Minidisco;1999;0;0;2013-05-21;Kids,Schlager
"Edge Of Glory";Glee;2012;0;0;2013-01-20;"TV & movie soundtrack,Pop"
Awake;"Josh Groban";2006;0;0;2011-05-30;"Love,Soft rock"
Dope;"Lady GaGa";2013;0;1;2013-11-22;Electro,Rock
"Les filles du bord de mer";Arno;1993;0;0;2013-10-04;"French pop,Musette,Alternative"
"Wicked Little Town";"Hedwig And The Angry Inch";2001;0;1;2011-05-31;"Rock,Pop,TV & movie soundtrack"
Trousse-chemise;"Charles Aznavour";1962;0;0;2011-08-06;"French pop"
"You're Not Alone";"Tinchy Stryder";2009;0;0;2012-04-12;Rap,Dance
"The Three Bells";"The Browns";1959;0;0;2012-04-11;Oldies
"We Can Work It Out";"Stevie Wonder";1970;0;0;2011-05-30;Soul,Pop
"El reloj";"Luis Miguel";1997;0;0;2012-08-07;Latin,Pop,Love
"Let It Rain";"Michael W. Smith";2001;0;0;2011-12-04;"Soft rock,Gospel"
"My Father's Eyes";"Eric Clapton";1998;0;0;2011-10-21;Pop,Rock
"Diggy Liggy Lo";"Doug Kershaw";1969;0;0;2014-01-11;Country
"Bottle It Up";"Sara Bareilles";2008;0;0;2011-05-30;Pop
"Everybody's Fool";Evanescence;2004;0;0;2011-05-30;Rock,Hard/Metal
Medley;"Jersey Boys";2005;0;0;2013-07-25;Pop,Oldies
"Who Is It";"Michael Jackson";1992;0;0;2011-05-31;Pop,R&B
"Lullaby Of Birdland";"1950s Standards";1952;0;0;2011-10-04;Oldies
"Mandela Day";"Simple Minds";1989;0;0;2014-01-11;Rock,Folk,Alternative,World/Folk
"The Lady Is A Tramp (Live)";"Robbie Williams";2009;0;0;2011-05-31;Jazz,Oldies,Pop
"Crazy Town";"Jason Aldean";2009;0;0;2013-09-27;Country
"Freak The Freak Out";"Victoria Justice";2010;0;0;2011-10-28;"Dance,Pop,TV & movie soundtrack"
"Building A Mystery";"Sarah McLachlan";1996;0;0;2011-05-31;Pop,Rock
"Ein ehrenwertes Haus (Version 2000)";"Udo Jürgens";2000;0;0;2013-07-04;Schlager
"Don't Change";INXS;1985;0;0;2012-01-11;"Rock,80s,TV & movie soundtrack"
"What's A Girl To Do";"Bat For Lashes";2007;0;0;2012-03-15;Alternative
"The Night Before";"The Beatles";1965;0;0;2011-05-30;Pop,Rock
"Je reviens te chercher";"Luz Casal";2011;0;0;2013-04-11;"French pop"
"On Broadway";Smash;2013;0;0;2013-05-07;"TV & movie soundtrack,Musical,Soul"
"A Beautiful Morning";"The Rascals";1968;0;0;2011-06-28;Soul,Rock
"Wild Is The Wind";"Nina Simone";1966;0;0;2011-05-31;Jazz,Oldies
"Leave A Light On";"Belinda Carlisle";1989;0;0;2011-05-30;Pop,80s
Buttons;"The Pussycat Dolls";2005;0;0;2013-04-04;"Teen pop,R&B,Oriental"
"Come To Bed";"Gretchen Wilson";2006;0;0;2011-05-30;Country
"Play Hard";"David Guetta";2012;0;0;2014-08-24;Dance,Electro
"My Melancholy Blues";Queen;1977;0;0;2012-05-02;Blues,Jazz
"Change Will Come";O'G3NE;2014;0;0;2015-01-30;Pop
Smile;Pussycat;1976;0;0;2011-10-14;Pop,Dance
"American Saturday Night";"Brad Paisley";2009;0;0;2011-05-31;Country
"Ebb Tide";"Roy Hamilton";1953;0;0;2011-11-19;Oldies,Soul
Stranded;Heart;1990;0;0;2012-01-22;Rock,Pop
Sober;"Little Big Town";2013;0;0;2014-04-24;Country
"The Flintstones";"TV Theme";1960;0;0;2012-10-09;"TV & movie soundtrack"
Cry;"Johnnie Ray";1951;0;0;2011-10-20;"Pop,Soft rock,Oldies"
"The Riddle";"Nik Kershaw";1984;0;0;2013-09-10;80s,Pop,Rock
"Man To Man";"Gary Allan";2001;0;0;2012-06-01;Country
"Jolie môme";"Juliette Gréco";1961;0;0;2011-09-19;"French pop,Love"
"The 20th Century Fox Mambo";Smash;2012;0;0;2012-08-06;"TV & movie soundtrack,Pop,Musical,Latin"
"Moonage Daydream";"David Bowie";1971;0;0;2014-09-12;Rock,Pop
Vanina;"Tina Arena";2011;0;0;2013-10-26;"French pop"
"Why I Love You So Much";Monica;1996;0;0;2011-05-30;"Soft rock,R&B"
"My Oh My";Slade;1983;0;0;2012-06-01;Hard/Metal,Rock
"I Want a New Drug";"Huey Lewis and the News";1983;0;0;2012-04-20;Pop,Rock
"Friends Will Be Friends";Queen;1986;0;0;2011-05-30;Rock
"I Sing A Liad Für Dich";"DJ Ötzi";2011;0;0;2014-11-06;Schlager,Dance,Latin
"La complainte des filles de joie";"Georges Brassens";1961;0;0;2012-05-08;"French pop"
"It Is You (I Have Loved)";"Dana Glover";2001;0;0;2011-05-30;"TV & movie soundtrack,Love"
