Title;Artist;Year;Duo;Explicit;"Date Added";Styles
Beachin';"Jake Owen";2014;0;0;2014-09-22;Country,Rap
"Before I Let You Go";Blackstreet;1994;0;0;2011-11-25;R&B,Soul
"The Entertainer";"Billy Joel";1975;0;0;2012-03-05;Rock
"DJ Got Us Fallin' In Love";Usher;2010;0;0;2011-05-30;Dance,Pop,Electro
"Stagger Lee";"Lloyd Price";1953;0;0;2012-01-30;Rock,Oldies,Jazz
"La Mama";"Chico & The Gypsies";2011;0;0;2014-05-07;Latin,World/Folk
"Medley Cabaret";"UPA Dance : Un, Dos, Tres";2006;0;0;2012-11-19;"Musical,TV & movie soundtrack,Jazz"
Umbrella;"Mandy Moore";2007;0;0;2011-05-30;"Soft rock"
"Riding With The King";"Eric Clapton";2000;1;0;2011-10-21;Rock,Blues,Duet
"Santa Claus Is Coming To Town";"The Jackson 5";1970;0;0;2014-12-19;Christmas,Funk,Pop,Soul
"Steppin' Out";"Joe Jackson";1982;0;0;2013-11-17;Pop,Electro
Heaven;"DJ Sammy";2002;0;0;2008-08-25;Dance,Electro
"Blue Suede Shoes (Viva Elvis)";"Elvis Presley";2010;0;0;2011-05-30;"Rock 'n Roll,Electro,Oldies,Musical"
"Il fait beau, il fait bon";"Claude François";1971;0;0;2015-05-05;"French pop"
"High Hopes";"Frank Sinatra";1959;0;0;2011-10-03;Jazz
"Through The Fire And Flames";DragonForce;2006;0;0;2011-05-31;Hard/Metal,Rock
"Old Cape Cod";"Patti Page";1957;0;0;2011-05-31;Oldies
"She'll Leave You With A Smile (2002)";"George Strait";2002;0;0;2012-02-07;Country
"Wish You Were Here";"Delta Goodrem";2012;0;0;2013-02-04;Pop
"Love Song";311;2004;0;0;2013-01-10;"Rock,Reggae,TV & movie soundtrack"
"When You Tell The World You're Mine";"Agnes & Björn Skifs";2010;1;0;2011-05-30;Love,Duet,Pop
"Le danseur de charleston";"Eartha Kitt";1953;0;0;2012-04-10;"Oldies,Jazz,French pop"
"C'est mon dernier bal";Renaud;1979;0;0;2012-07-16;"French pop,Rock 'n Roll"
"Dixie Highway";"Alan Jackson";2012;0;0;2012-07-16;Country
"Beast Of Burden";"Bette Midler";1983;0;0;2012-07-26;Rock
"The Downeaster 'Alexa'";"Billy Joel";1989;0;0;2011-07-11;Rock,Folk
"In The Mood";"Bette Midler";1973;0;0;2013-02-27;"Oldies,Rock 'n Roll,Soul,Gospel"
"Put Your Hands On Me";"Joss Stone";2007;0;0;2012-04-11;Soul
"People Gotta Move";"Gino Vannelli";1974;0;0;2011-11-01;Funk,Rock,Soul
"Friends Will Be Friends";Queen;1986;0;0;2011-05-30;Rock
"I'm Not A Girl, Not Yet A Woman";"Britney Spears";2001;0;0;2007-05-04;"Teen pop"
"Who's That Lady";"The Isley Brothers";1973;0;0;2011-10-05;Funk,Soul
"Cherry Cherry (concert version)";"Neil Diamond";1980;0;0;2011-07-16;Pop,Rock
Joost;Lawineboys;2012;0;0;2013-03-26;Schlager
"Hier encore";"Les Enfoirés";1994;1;0;2011-09-19;"French pop,Duet"
"Here I Go Again";"Rock Of Ages";2012;0;0;2012-08-23;Musical,Rock
"I knew You Were Trouble";"Boyce Avenue";2013;0;0;2013-05-19;Pop
"1, 2, 3, 4 (Sumpin' New)";Coolio;1996;0;0;2011-10-14;"Rap,TV & movie soundtrack"
Astronaut;"Simple Plan";2011;0;0;2014-03-31;Pop,Rock,Alternative
"If I Should Fall Behind";"Paul Carrack";2012;0;0;2013-04-25;"Soft rock"
Home;"Dierks Bentley";2011;0;0;2013-04-19;Country
"Can't Buy Me Love";"Michael Bublé";2005;0;0;2011-05-30;Jazz
Kyrie;"Mr. Mister";1986;0;0;2011-05-30;Pop,80s,Rock
Nemo;Nightwish;2004;0;0;2011-07-13;Hard/Metal
Grenade;"Boyce Avenue";2011;0;0;2012-09-06;"Pop,Soft rock"
"Honeymoon Avenue";"Ariana Grande";2013;0;0;2013-12-18;"R&B,Teen pop,Pop,Soul"
"Amy Amy Amy";"Amy Winehouse";2003;0;0;2013-04-20;Soul,Jazz
"Du... (Du bes die Stadt)";"Bläck Fööss";2008;0;0;2015-02-11;Pop
"More Than Words / Heaven";"Rock Of Ages";2012;0;0;2012-08-02;"TV & movie soundtrack,Musical,Rock"
Blurry;"Puddle of Mudd";2001;0;0;2011-12-19;Rock
"Personal Jesus";"Marilyn Manson";2004;0;0;2013-04-21;Hard/Metal,Rock,Alternative
"Dear One";"Larry Finnegan";1962;0;0;2011-12-18;"Rock 'n Roll"
"Show Off";"The Drowsy Chaperone";2004;0;0;2011-05-30;Musical
"Rue des étoiles";Grégoire;2008;0;0;2011-05-30;"French pop"
"Love Is A Many Splendored Thing";"Frank Sinatra";1960;0;0;2014-02-13;"Love,Oldies,TV & movie soundtrack"
"She's So High";"Tal Bachman";1996;0;0;2011-12-27;Pop,Rock
"Did You Ever See A Dream Walking";"1930s Standards";1933;0;0;2012-06-07;Oldies,Jazz
"Moliendo Cafe";"Julio Iglesias";1976;0;0;2011-08-01;Pop,Latin
"I Can't Be Bothered";"Miranda Lambert";2005;0;0;2011-05-31;Country
"The Very Thought Of You";"Etta James";1994;0;0;2013-07-11;Jazz
"Shadows In The Moonlight";"Anne Murray";1979;0;0;2015-02-27;Pop,Love
"Little Green Apples";"Robbie Williams";2013;1;0;2014-01-08;Pop,Duet
"Goodbye Stranger";Supertramp;1979;0;0;2011-06-07;Rock,Pop
"Country Must Be Country Wide";"Brantley Gilbert";2011;0;0;2012-10-31;Rock,Country
"Please Come Home For Christmas";"Martina McBride";2011;0;0;2013-12-04;Christmas,Blues
"Already Gone";"Kelly Clarkson";2009;0;0;2011-05-30;Pop,Rock
"Cruel To Be Kind";"Letters To Cleo";1999;0;0;2012-12-29;"TV & movie soundtrack,Rock"
"Go West";"Pet Shop Boys";1993;0;0;2011-05-31;Pop,Electro
"A Little Less Conversation";"Junkie XL";2004;0;0;2007-05-18;"Electro,Rock 'n Roll,Dance"
"Practice What You Preach";"Barry White";1994;0;0;2011-09-23;Soul,Love
"Ave Maria";"David Bisbal";2002;0;0;2011-11-25;Pop,Dance
"I'm Free";"The Soup Dragons";1990;0;0;2013-07-24;Alternative,Rock,Electro
"Angry Inch";"Hedwig And The Angry Inch";2001;0;1;2011-11-16;"TV & movie soundtrack,Rock,Hard/Metal"
"Philadelphia Freedom";"Elton John";1975;0;0;2011-10-31;Pop,Rock
"I Saw The Light";"Wynonna Judd";1992;0;0;2011-12-11;Country
"Cowboys From Hell";Pantera;1990;0;0;2014-08-18;Hard/Metal
"Hi Ho Silver Lining";"Jeff Beck";1967;0;0;2011-05-31;Pop,Rock
"Crazy Women";"Brandy Clark";2010;0;0;2015-06-11;Country,Folk
"What About Now";Westlife;2009;0;0;2011-05-30;"Teen pop,Pop,R&B"
"Love And War";"Tamar Braxton";2012;0;0;2013-04-07;Soul,R&B
"One Way Ticket";"Carrie Underwood";2012;0;0;2012-06-21;Pop,Reggae,Country
"He Ain't Heavy, He's My Brother";"The Justice Collective";2012;0;0;2013-02-08;"Pop,Soft rock"
"That's The Story Of My Life";Shrek;2008;0;0;2013-05-14;Musical
Angels;"The Baseballs";2009;0;0;2011-05-30;"Rock 'n Roll"
"O Holy Night";"Celtic Woman";2006;0;0;2013-11-26;Christmas,Celtic,Christian,Classical,Traditionnal
"Mercy Mercy Me (The Ecology)";"Marvin Gaye";1971;0;0;2011-05-30;Soul
"Je suis sous";"Claude Nougaro";1964;0;0;2011-06-09;"Jazz,French pop"
"C'est la vie";"René Riva";2008;0;0;2014-09-01;Schlager
Fever;"Eva Cassidy";1992;0;0;2011-05-31;"Jazz,Soft rock"
"Where Is Love?";Oliver!;1962;0;0;2013-11-12;Musical
"Everytime I Roll The Dice";"Delbert McClinton";1992;0;0;2015-02-11;Rock,Blues
"Selling The Drama";Live;1994;0;0;2011-05-31;Rock
"Fais-moi une place";"Françoise Hardy";1989;0;0;2011-06-10;"French pop"
"Vergeben, vergessen und wieder vertrau'n";"Helene Fischer";2008;0;0;2012-02-07;Schlager,Dance,Pop
"We Can Work It Out";"Chaka Khan";1981;0;0;2015-04-28;Disco,Funk,80s
"We Want You (Megamix 98 V2)";"Village People";1998;0;0;2011-05-31;Dance,Disco
"West Coast";"Lana Del Rey";2014;0;0;2014-05-26;Alternative,Pop
"Hey Pretty Girl";"Kip Moore";2013;0;0;2013-08-18;Country
"Too Much Time On My Hands";Styx;1981;0;0;2013-11-12;Rock,Alternative
"Ivan, Boris et moi";"Marie Laforêt";1968;0;0;2011-05-30;"French pop"
"Let's Go Waltzing Together";"Mike Denver";2009;0;0;2013-12-11;Country
"Tico Tico";Dalida;1976;0;0;2011-08-03;"French pop,Latin,Disco"
Footloose;"Nathan Carter";2014;0;0;2014-05-12;Pop,Rock
"Le temps des cerises";"Yves Montand";1957;0;0;2013-05-11;"French pop,Oldies"
"Ik ben blij dat ik je niet vergeten ben";"Guus Meeuwis";1996;0;0;2012-11-29;Schlager
"Arms Of A Woman";"Amos Lee";2004;0;0;2013-01-28;Folk,Soul
"Turn Me Loose";"Vince Gill";1984;0;0;2015-02-13;Country,Pop,Rock
"Scarlet Ribbons (For Her Hair)";"The Browns";1960;0;0;2011-07-07;"Oldies,Soft rock"
Jailbreak;AC/DC;1976;0;0;2013-04-04;Hard/Metal,Rock
"Vado Via";Drupi;1995;0;0;2011-05-31;Pop
Hero;"Chad Kroeger";2002;0;0;2011-05-30;"Rock,Pop,TV & movie soundtrack"
Alcohol;"Brad Paisley";2005;0;0;2011-09-14;Country
"I Love Paris / J'aime Paris";Zaz;2014;1;0;2015-02-20;"Jazz,Duet,French pop"
"Five O'Clock World";"Hal Ketchum";1982;0;0;2014-10-30;Country
"I'm Your Boogie Man";"KC & The Sunshine Band";1976;0;0;2011-05-30;Disco
"Wonderful Life";Zucchero;2007;0;0;2013-08-02;Pop,Rock
"We Don't Need Another Hero";"Tina Turner";1985;0;0;2011-05-31;"Pop,80s,Rock,TV & movie soundtrack"
"The Lovecats";"The Cure";1983;0;0;2011-05-31;Pop,Rock
"Two Of Us";"The Beatles";1970;0;0;2011-10-20;Folk
"I'll Never Find Another You";"The Seekers";1968;0;0;2011-05-31;Folk,Oldies
"Mistletoe And Wine";"Cliff Richard";1988;0;0;2014-12-18;Christmas,Pop
"O Holy Night";"Mariah Carey";2008;0;0;2011-11-16;"Christmas,Soft rock,Christian"
"Il est un coin de France";"Luis Mariano";1951;0;0;2013-09-16;"Oldies,French pop"
"Tu t'laisses aller";"Charles Aznavour";1960;0;0;2011-09-09;"French pop"
"The Boy From New York City";"The Ad Libs";1965;0;0;2011-07-18;Oldies
"Where Is The Love";"Roberta Flack";1972;1;0;2011-05-30;"Soft rock,Duet"
"Clint Eastwood (Remix)";Gorillaz;2001;0;0;2011-09-28;Rap,Alternative
"It's Only Love";"Bryan Adams";1985;1;0;2013-07-24;Rock,Duet
Burn;"Deep Purple";1974;0;0;2011-05-31;Rock
"Ainsi soit je...";"Mylène Farmer";1988;0;0;2011-10-03;"French pop"
"Je t'ai dans la peau";"Edith Piaf";1954;0;0;2014-09-30;"Oldies,TV & movie soundtrack,French pop"
Golden;"Lady Antebellum";2013;0;0;2013-07-01;Country,Pop
"Advertising Space";"Robbie Williams";2005;0;0;2011-05-31;"Soft rock,Folk,Pop"
"Help Yourself (Live)";"Tom Jones";1969;0;0;2014-01-31;Pop,Jazz
"Raging Fire";"Phillip Phillips";2014;0;0;2014-03-31;Pop,Rock,Folk
"Sleeping Satellite";"Tasmin Archer";1992;0;0;2011-05-31;Pop
"I'm Gonna Sit Right Down And Write Myself A Letter";"Frank Sinatra";1955;0;0;2014-09-22;Oldies,Jazz
"Is This Love";"Groove Da Praia";2005;0;0;2013-09-27;Latin,Jazz,Reggae
"Chanson d'amour";"The McGuire Sisters";1958;0;0;2011-05-30;Oldies,Love,Jazz
Hollywood;"Michael Bublé";2010;0;0;2011-05-30;Pop
"All For You";"Janet Jackson";2001;0;0;2011-12-10;R&B
"My Generation";"The Who";1965;0;0;2011-09-05;Rock
Beautiful;"India Arie";2001;0;0;2011-05-30;Soul,Folk
"Artificial Flowers";"Bobby Darin";1960;0;0;2011-05-31;Oldies,Pop,Jazz
"Part Of Your World (Reprise)";"Little Mermaid";1989;0;0;0000-00-00;"TV & movie soundtrack"
"Have Yourself A Merry Little Christmas";"Ella Fitzgerald";1960;0;0;2013-11-22;Christmas,Jazz,Oldies
"So Much In Love";"The Tymes";1963;0;0;2011-10-03;Oldies
"Million Dollar Bill";"Whitney Houston";2009;0;0;2011-05-31;Funk,R&B,Soul
"The Walk";"Mayer Hawthorne";2011;0;0;2012-12-31;Soul
"Please Come Home For Christmas";"The Eagles";1978;0;0;2012-12-19;Christmas,Blues,Rock
"Tweeter And The Monkey Man";"The Traveling Wilburys";1988;0;0;2013-03-07;Folk,Rock
"365 Days";"ZZ Ward";2013;0;0;2014-01-26;Blues,Pop,Soul
Foundations;"Kate Nash";2007;0;0;2011-05-31;Pop,Folk
"Gone Till November";"Wyclef Jean";1998;0;0;2012-04-02;Soul,Rap
"American Woman";"The Guess Who";1970;0;0;2012-07-27;Rock
"Yéké Yéké";"Mory Kanté";1987;0;0;2011-11-16;World/Folk,Pop
"Won't Get Fooled Again";"The Who";1971;0;0;2011-05-30;Rock
"Halfway To Paradise";"Billy Fury";1961;0;0;2014-07-28;Oldies,Pop
"Trailer For Rent";"Pistol Annies";2011;0;0;2012-12-03;Country
"Electric Boogie";"Marcia Griffiths";1989;0;0;2014-12-10;Pop,Disco
"Change Your Life";"Little Mix";2012;0;0;2013-02-17;"Teen pop,Pop"
"Ain't No Stoppin' Us Now";"McFadden & Whitehead";1979;0;0;2011-05-31;Disco
"My Foolish Heart";"Karen Souza";2013;0;0;2013-07-01;Jazz
"Piensa en mi";"Roberto Alagna";2011;0;0;2012-02-07;"Latin,TV & movie soundtrack"
"Tell Me It's Not True";"Blood Brothers";1995;0;0;2011-07-04;Musical
"Paris au mois d'août (avec Laura Pausini)";"Charles Aznavour";2008;1;0;2012-01-25;"French pop,Duet"
"Blue Hawaii";"Andy Williams";1959;0;0;2012-01-22;Oldies
"Walk Away";"Kelly Clarkson";2004;0;0;2012-01-09;Pop,Rock
"When The Stars Go Blue";"Tim McGraw";2006;0;0;2011-05-31;"Soft rock"
"Summer, Highland Falls";"Billy Joel";1976;0;0;2011-08-24;Pop,Rock
"Baton Rouge (Live)";"Nathan Carter";2014;0;0;2014-04-09;Country,Celtic
"I Got Rhythm";"1950s Standards";1956;0;0;2011-08-09;Jazz,Oldies
"Bring Me To Life (Acoustic)";Evanescence;2003;0;0;2011-11-19;Alternative,Rock,Hard/Metal,Folk
"Lie With Me";"Lady Antebellum";2014;1;0;2014-12-30;Country,Pop,Duet
"Better Than I Used To Be";"Tim McGraw";2011;0;0;2012-07-06;Country
"Talk Is Cheap";"Alan Jackson";2012;0;0;2012-10-18;Country
"Fly Me To The Moon";"Dany Brillant";2004;0;0;2011-05-31;Jazz
"Silver Bells";"Andy Williams";1965;0;0;2014-12-03;Christmas,Jazz,Oldies
"Old Country";"Mark Chesnutt";1992;0;0;2013-03-06;Country
"If You Wanna Be Happy";"Jimmy Soul";1964;0;0;2012-01-16;Oldies,Rock
"Would I Lie To You?";"Charles & Eddie";1992;0;0;2011-09-22;Pop
"Hippy Hippy Shake";"The Swinging Blue Jeans";1966;0;0;2011-12-22;"Rock 'n Roll"
"Statesboro Blues";"The Allman Brothers Band";1971;0;0;2015-03-25;Blues,Rock
"Angels Brought Me Here";"Carrie Underwood";2005;0;0;2011-05-31;"Soft rock,Country"
"Im weissen Rössl am Wolfgangsee";"Peter Alexander";1960;0;0;2012-10-10;Schlager
"Let's Stick Together";"Bryan Ferry";1976;0;0;2012-12-20;"Rock 'n Roll,Blues,Rock"
"Come On Eileen";"Hermes House Band";2009;0;0;2015-02-06;Pop,Dance
"Second Hand News";"Fleetwood Mac";1977;0;0;2015-07-02;Folk,Rock
Brokenhearted;Karmin;2012;0;0;2012-06-16;Pop,Dance
"Ali Baba";"Bézu et la Classe";1987;0;0;2013-04-04;"French pop"
"When Your Heart Is Weak";"Cock Robin";1985;0;0;2011-05-31;"Pop,Soft rock"
"Hills Of Donegal";"Nathan Carter";2014;0;0;2015-04-16;Pop,Folk,Celtic
"I'm Tore Down";"The Jeff Healey Band";1989;0;0;2014-09-25;Blues,Rock
"Never Can Say Goodbye";"Jimmy Somerville";1987;0;0;2011-08-05;80s,Dance,Disco
"Private Emotion";"Ricky Martin";1999;0;0;2012-01-19;Pop
"Will It Go Round In Circles";"Billy Preston";1973;0;0;2011-10-29;Funk,Soul
"God Only Knows (BBC Music)";"Brian Wilson";2014;0;0;2015-04-08;Pop
"Get Into Reggae Cowboy";"The Bellamy Brothers";1981;0;0;2013-02-11;Country,Reggae
"Around The World";"Red Hot Chili Peppers";1999;0;0;2015-05-27;Rock,Alternative,Funk,Rap
"Devil In Her Heart";"The Beatles";1963;0;0;2011-10-21;Rock
"Why I Love You So Much";Monica;1996;0;0;2011-05-30;"Soft rock,R&B"
"Zorro (version française)";"TV Theme";1957;0;0;2015-03-27;"TV & movie soundtrack"
"Cry Baby";"Janis Joplin";1971;0;0;2011-05-31;Blues,Rock
"Just An Old Fashioned Love Song";"Three Dog Night";1969;0;0;2013-12-03;Rock,Pop
"Funky Town";"Alvin and the Chipmunks";2007;0;0;2011-05-31;"Kids,TV & movie soundtrack,Disco"
"Straighten Up And Fly Right";"Natalie Cole";1991;0;0;2011-05-30;Jazz
Ticks;"Brad Paisley";2007;0;0;2011-05-31;Country
Weeping;"Josh Groban";2008;0;0;2013-04-25;Pop,World/Folk,Zouk/Creole
"Jesus To A Child";"George Michael";1995;0;0;2011-12-30;"Soft rock"
"Die Young";Kesha;2012;0;0;2012-11-01;Electro,Pop,Dance
"Let's Never Stop Falling In Love";"Pink Martini";2004;0;0;2011-05-31;Latin,Jazz,Love
Bulletproof;"La Roux";2009;0;0;2011-07-09;Electro,Pop
"Far From Any Road";"The Handsome Family";2003;1;0;2015-05-07;"Country,Folk,Alternative,TV & movie soundtrack,Duet"
"Nuit magique";"Catherine Lara";1986;0;0;2011-05-30;"Pop,French pop,80s"
"Here Comes The Flood";"Peter Gabriel";1984;0;0;2012-07-08;"Soft rock"
"Fully Alive";Flyleaf;2005;0;0;2013-07-01;Hard/Metal
Trouble;"Ray LaMontagne";2006;0;0;2011-05-30;Folk
"Lose To Win";Fantasia;2013;0;0;2013-09-05;R&B
"Flieg nicht so hoch, mein kleiner Freund";Nicole;1981;0;0;2013-08-27;Schlager
"Wonderful World";"James Morrison";2006;0;0;2011-05-31;"Soft rock,Pop"
"The Muppet Show";"TV Theme";1976;0;0;0000-00-00;"TV & movie soundtrack"
"I'll Always Love You";"Taylor Dayne";1987;0;0;2011-05-31;Pop,Love
"Out Here On My Own";"Patrick Fiori";2008;1;0;2012-03-28;Pop,Duet
"Parlez-moi d'amour";"Juliette Gréco";1964;0;0;2011-06-09;"French pop,Love"
"Mercury Blues";"Steve Miller Band";1976;0;0;2015-03-03;Blues,Rock
"Mack The Knife";"Brian Setzer";2000;0;0;2011-11-30;Jazz
"Qué será de ti (Como vai você)";Thalia;2009;0;0;2011-11-22;Pop,Latin
"She Sells Sanctuary";"The Cult";1985;0;0;2011-10-19;Rock,Hard/Metal
"Hillbilly Rock";"Marty Stuart";1989;0;0;2015-05-11;"Country,Rock 'n Roll"
"Old And Wise";"The Alan Parsons Project";1982;0;0;2011-12-28;"Soft rock,Pop"
"L'amour nous guidera";"Le Roi Lion";1998;1;0;2015-04-09;"TV & movie soundtrack,Kids,Duet,Pop"
"You Remind Me";"Mandy Moore";2001;0;0;2012-06-07;Pop
"Rough Boy";"ZZ Top";1986;0;0;2011-05-30;Rock
"Feel Like Making Love";"George Benson";1983;0;0;2011-05-31;Funk
"Help Me";"Elvis Presley";1974;0;0;2011-09-23;Oldies,Rock
"Send Her My Love";Journey;1983;0;0;2014-12-08;Rock
"Dromen zijn bedrog";"Het Feestteam";2010;0;0;2013-05-02;Schlager
"Telephone Line";"Electric Light Orchestra";1977;0;0;2011-10-21;Pop,Rock
"My One And Only Love";"Rod Stewart";2005;0;0;2011-05-31;"Soft rock,Jazz"
"Get Down";"Gilbert O'Sullivan";1972;0;0;2011-05-31;Pop
"Invisible Touch";Genesis;1986;0;0;2012-01-27;Pop,Rock,80s
"Shine On, Harvest Moon";"Nora Bayes";1908;0;0;2011-07-07;"Jazz,Blues,Musical,TV & movie soundtrack"
"Hawaiian Rollercoaster Ride";"Lilo & Stitch";2002;0;0;2015-04-22;"TV & movie soundtrack"
"Don't Be Cruel";"Cheap Trick";1988;0;0;2014-09-25;"Rock 'n Roll"
"Jolie Louise";"Isabelle Boulay";2011;0;0;2012-03-26;"French pop"
"C'mon Everybody";"Elvis Presley";1964;0;0;2015-01-19;"Rock,TV & movie soundtrack,Oldies"
"When A Woman's Fed Up";"R. Kelly";1999;0;0;2015-01-12;R&B,Soul
"The Leaving Of Liverpool";"The Young Dubliners";2007;0;0;2012-06-08;Rock,Celtic
"Inspector Gadget";Cartoons;1983;0;0;2014-03-27;"TV & movie soundtrack,Kids"
"Singing In The Rain";"Jamie Cullum";2003;0;0;2011-06-16;Pop,Jazz
"My Shoes Keep Walking Back to You";"Ray Price";1957;0;0;2011-05-30;Country
"Chanson D'Amour";"Manhattan Transfer";1966;0;0;2011-05-31;Love,Pop
"Mind Your Own Business";"Hank Williams, Jr.";1957;0;0;2011-12-15;Country
"Caravan Of Love";"Pixie Lott";2014;0;0;2014-11-18;Pop
"Never Never Never";"Shirley Bassey";1972;0;0;2011-08-06;"Soft rock"
"You Only Live Twice";"Nancy Sinatra";1967;0;0;2015-07-01;"Pop,Soft rock,TV & movie soundtrack"
"Anniversary Song";"Eva Cassidy";2000;0;0;2013-04-20;Soul,Pop,Folk
"The Man";"Aloe Blacc";2013;0;0;2014-03-19;Soul,Pop,R&B
"God Save The Queen";"Sex Pistols";1977;0;0;2014-08-07;Punk/Grunge,Rock
"Jar Of Hearts";Glee;2011;0;0;2011-11-23;"Pop,TV & movie soundtrack"
"En attendant la fin";"M. Pokora";2010;0;0;2012-05-02;"French pop"
"Nature Boy";"Kurt Elling";1997;0;0;2012-01-13;Jazz
"I Go To Rio";"Peter Allen";1976;0;0;2014-05-15;Pop,Disco
"Fat Lip";"Sum 41";2001;0;0;2011-11-25;Alternative,Punk/Grunge,Rock
"Awesome God";"Rich Mullins";1989;0;0;2011-05-30;Christian,Gospel
"Stuck With You";"Huey Lewis and the News";1985;0;0;2011-05-31;Rock,Oldies
Girlfriend;"Avril Lavigne";2007;0;0;2007-05-22;"Teen pop,Rock"
"When I Dream At Night";"Marc Anthony";1999;0;0;2011-05-31;Latin,Pop
"Dance Little Sister";"Terence Trent D'Arby";1987;0;0;2014-11-04;Funk,80s
Hangover;"Taio Cruz";2011;0;0;2012-05-29;Dance,Pop
"Best For Last";Adele;2008;0;0;2011-05-31;Soul,Jazz,Pop
Patience;Dreamgirls;2006;0;0;2013-07-24;"TV & movie soundtrack,Soul,Musical"
Underwater;Mika;2012;0;0;2013-02-03;Pop
"Begin The Beguine";"Michael Bublé";1999;0;0;2014-11-12;Jazz,Pop,Oldies
"It Came Out Of The Sky";"Creedence Clearwater Revival";1970;0;0;2014-01-18;"Rock,Rock 'n Roll"
"Il Tempo Se Ne Va";"Adriano Celentano";1980;0;0;2014-09-03;Pop,Love
"Super Love";"Dami Im";2014;0;0;2014-07-26;Dance,Pop,80s
Zuckerpuppen;"Andreas Gabalier";2013;0;0;2015-01-12;Schlager
"Fly Me To The Moon (slow version)";"Frank Sinatra";1961;0;0;2012-01-16;Rock,Pop
Idiot;Michelle;2002;1;0;2013-07-24;Dance,Duet
"Tout le monde";Zazie;2001;0;0;2013-11-12;"French pop,Dance"
"Le jour se lève";"Esther Galil";1971;0;0;2013-11-08;"French pop,Soul"
"In The Army Now";"Status Quo";1984;0;0;2014-05-12;Pop,Rock
"Life Is A River";"Derek Ryan";2012;0;0;2013-08-12;Country
"Delta Dawn";"Nathan Carter";2011;0;0;2013-07-10;Country
"If I Were Your Woman";"Gladys Knight & The Pips";1970;0;0;2011-05-31;Soul
"Stubborn Love";"The Lumineers";2012;0;0;2013-08-14;Folk,Alternative
"Country Strong";"Gwyneth Paltrow";2010;0;0;2011-05-30;"Country,TV & movie soundtrack"
"Dans l'eau de la claire fontaine";"Georges Brassens";1961;0;0;2012-05-03;"French pop"
"La chenille";"La Bande à Basile";1977;0;0;2011-08-22;"French pop"
"Roof Garden";"Al Jarreau";1981;0;0;2011-05-30;Funk,Jazz
"Hanky Panky";"Tommy James and The Shondells";1966;0;0;2012-02-09;Rock,Oldies
"Thing Called Love";"Bonnie Raitt";1989;0;0;2012-07-25;Country
"You're Gonna Make Me Lonesome When You Go";"Miley Cyrus";2012;0;0;2012-04-29;Folk
"Time After Time";"Rod Stewart";2002;0;0;2011-05-31;"Soft rock"
"Da dou ron ron";"Sylvie Vartan";1974;0;0;2012-09-09;"French pop,Rock 'n Roll"
"On laisse tous un jour";"Michel Fugain";1970;0;0;2011-05-30;"French pop"
"Some Broken Hearts";"The Bellamy Brothers";1999;0;0;2012-02-17;Country,Reggae
"Beautiful Sunday";"Mike Denver";2008;0;0;2014-07-05;Pop,Country
"Santa Lucia";"Elvis Presley";1965;0;0;2013-12-12;Love,Oldies
"Fox On The Run";Sweet;1974;0;0;2014-02-05;Rock
Himalaya;"C. Jérôme";1972;0;0;2012-04-05;"French pop"
"I'll Be Home For Christmas";"Frank Sinatra";1943;0;0;2011-11-25;Christmas,Oldies,Jazz
"I Believe";"The Earls";1964;0;0;2011-05-31;Pop
Salute;"Little Mix";2013;0;0;2014-06-28;"Teen pop,R&B"
"Close The Door";"Teddy Pendergrass";1978;0;0;2012-08-12;Soul
"I Can't Stand The Rain";Eruption;1978;0;0;2014-06-18;Disco
"Elle a les yeux revolver";"Les Enfants du Top 50";2014;0;0;2014-12-10;"French pop,Folk,Jazz"
"Bara Bará Bere Berê";"Alex Ferrari";2012;0;0;2012-09-05;Dance,Electro,Latin
"It's Only Rock And Roll";"Emmylou Harris";1983;0;0;2011-05-30;Country,Folk
"Down Down";"Status Quo";1974;0;0;2011-05-31;"Rock 'n Roll"
"Une petite larme m'a trahi";"Claude François";1969;0;0;2015-04-30;"French pop"
"Follow Me";"The Baseballs";2011;0;0;2011-07-16;"Rock 'n Roll,Pop,Oldies"
"If This Is It";"Huey Lewis and the News";1984;0;0;2011-05-31;Pop,Rock,80s
"Rockin' My Life Away";"Jerry Lee Lewis";1979;0;0;2012-01-27;"Rock 'n Roll"
Bidonville;"Claude Nougaro";1966;0;0;2011-11-09;"French pop,Latin,Jazz"
"Hey Jude";"Across The Universe";2007;0;0;2012-08-06;"TV & movie soundtrack,Pop,Musical"
"Going Back To My Roots";Odyssey;1981;0;0;2014-05-15;Disco
"Crying Lightning";"Arctic Monkeys";2009;0;0;2013-06-11;Rock,Pop
"Altijd heb ik je lief";Clouseau;1992;0;0;2013-02-19;Pop,Love
"Tuesday Afternoon";"The Moody Blues";1968;0;0;2011-05-31;Pop,Rock,Alternative
"Sissy's Song";"Alan Jackson";2009;0;0;2011-05-31;"Country,Soft rock"
